Date,Buy/Sell/Hold,Name,Bank Name
15.08.06,Buy,Cognizant outperform,Crédit Suisse
22.06.06,Buy,Cognizant overweight,Morgan Stanley
24.05.06,Buy,Cognizant neutral,Susquehanna Financial
24.05.06,Buy,Cognizant Neutral,Susquehanna Financial
04.05.06,Buy,Cognizant overweight,Prudential Financial
04.05.06,Buy,Cognizant outperform,RBC Capital Markets
14.02.06,Buy,Cognizant kaufen,Nasd@q Inside
10.02.06,Buy,Cognizant buy,Stifel Nicolaus & Co.
28.10.05,Buy,Cognizant kaufen,Erste Bank
13.05.05,Buy,Cognizant Overweight,JP Morgan
08.03.05,Buy,Cognizant Neutral,UBS
01.03.05,Buy,Cognizant Overweight,Prudential Securities
18.02.05,Buy,Cognizant k.A.,Erste Bank
15.02.05,Buy,Cognizant Market Perform,Raymond James
15.02.05,Buy,Cognizant Neutral,Fulcrum
11.02.05,Buy,Cognizant Overweight,Morgan Stanley
24.01.05,Buy,Cognizant Buy,Legg Mason
