Date,Buy/Sell/Hold,Name,Bank Name
06.05.09,Hold,The Kraft Heinz Company hold,"Stifel, Nicolaus & Co., Inc."
06.05.09,Hold,The Kraft Heinz Company neutral,Credit Suisse Group
06.05.09,Hold,The Kraft Heinz Company neutral,UBS AG
05.05.09,Buy,The Kraft Heinz Company neutral,JP Morgan Chase & Co.
02.04.09,Hold,The Kraft Heinz Company buy,"Stifel, Nicolaus & Co., Inc."
25.03.09,Hold,The Kraft Heinz Company neutral,Credit Suisse Group
06.03.09,Buy,The Kraft Heinz Company neutral,D.A. Davidson & Co.
06.03.09,Buy,The Kraft Heinz Company,Der Aktionärsbrief
25.02.09,Buy,The Kraft Heinz Company neutral,Credit Suisse Group
25.02.09,Buy,The Kraft Heinz Company neutral,Credit Suisse Group
18.02.09,Hold,The Kraft Heinz Company neutral,D.A. Davidson & Co.
11.02.09,Buy,The Kraft Heinz Company neutral,UBS AG
06.02.09,Hold,The Kraft Heinz Company equal-weight,Barclays Capital
06.02.09,Hold,The Kraft Heinz Company buy,UBS AG
05.02.09,Buy,The Kraft Heinz Company buy,Davenport & Company LLC
05.02.09,Buy,The Kraft Heinz Company neutral,Credit Suisse Group
05.02.09,Buy,The Kraft Heinz Company hold,"Stifel, Nicolaus & Co., Inc."
30.01.09,Hold,The Kraft Heinz Company neutral,D.A. Davidson & Co.
28.01.09,Hold,The Kraft Heinz Company neutral,Credit Suisse Group
15.01.09,Hold,The Kraft Heinz Company neutral,Janney Montgomery Scott
17.12.08,Hold,The Kraft Heinz Company neutral,JP Morgan Chase & Co.
03.10.08,Buy,The Kraft Heinz Company buy,Banc of America Securities LLC
01.10.08,Buy,The Kraft Heinz Company,Der Aktionär
05.08.08,Buy,The Kraft Heinz Company hold,"Stifel, Nicolaus & Co., Inc."
01.08.08,Buy,The Kraft Heinz Company,Der Aktionärsbrief
30.07.08,Hold,The Kraft Heinz Company kaufen,Frankfurter Tagesdienst
29.07.08,Hold,The Kraft Heinz Company equal-weight,Lehman Brothers Inc.
22.05.08,Hold,The Kraft Heinz Company equal-weight,Lehman Brothers Inc.
07.04.08,Buy,The Kraft Heinz Company overweight,JP Morgan Chase & Co.
28.03.08,Buy,The Kraft Heinz Company outperform,"Sanford C. Bernstein and Co., Inc."
26.03.08,Buy,The Kraft Heinz Company outperform,Credit Suisse Group
28.02.08,Buy,The Kraft Heinz Company,Focus Money
27.02.08,Hold,The Kraft Heinz Company hold,"Stifel, Nicolaus & Co., Inc."
21.02.08,Buy,The Kraft Heinz Company overweight,JP Morgan Chase & Co.
29.03.19,Sell,The Kraft Heinz Company Underperform,Wolfe Research
